index,split,image_filename,relative_path,label,class_name,source_split,source_index,noise_type,noise_value
572,train,train_00572.png,images/train_00572.png,2,car,test,1453,brightness,0.75
573,train,train_00573.png,images/train_00573.png,7,monkey,train,3540,brightness,0.75
574,train,train_00574.png,images/train_00574.png,4,deer,test,4283,brightness,0.75
575,train,train_00575.png,images/train_00575.png,2,car,train,3180,brightness,0.75
576,train,train_00576.png,images/train_00576.png,5,dog,test,3852,brightness,0.75
577,train,train_00577.png,images/train_00577.png,9,truck,test,5326,brightness,0.75
578,train,train_00578.png,images/train_00578.png,4,deer,test,626,brightness,0.75
581,train,train_00581.png,images/train_00581.png,3,cat,test,1418,brightness,0.75
582,train,train_00582.png,images/train_00582.png,3,cat,test,5853,brightness,0.75
587,train,train_00587.png,images/train_00587.png,2,car,test,6856,brightness,0.75
588,train,train_00588.png,images/train_00588.png,6,horse,train,3787,brightness,0.75
589,train,train_00589.png,images/train_00589.png,7,monkey,train,4189,brightness,0.75
590,train,train_00590.png,images/train_00590.png,4,deer,train,2627,brightness,0.75
593,train,train_00593.png,images/train_00593.png,7,monkey,train,1860,brightness,0.75
594,train,train_00594.png,images/train_00594.png,6,horse,test,1359,brightness,0.75
595,train,train_00595.png,images/train_00595.png,4,deer,test,2576,brightness,0.75
596,train,train_00596.png,images/train_00596.png,1,bird,test,1856,brightness,0.75
597,train,train_00597.png,images/train_00597.png,2,car,train,2165,brightness,0.75
599,train,train_00599.png,images/train_00599.png,5,dog,train,4024,brightness,0.75
602,train,train_00602.png,images/train_00602.png,8,ship,train,3837,brightness,0.75
604,train,train_00604.png,images/train_00604.png,7,monkey,train,4870,brightness,0.75
606,train,train_00606.png,images/train_00606.png,6,horse,test,2796,brightness,0.75
608,train,train_00608.png,images/train_00608.png,4,deer,test,4541,brightness,0.75
609,train,train_00609.png,images/train_00609.png,1,bird,test,6071,brightness,0.75
613,train,train_00613.png,images/train_00613.png,2,car,train,3546,brightness,0.75
614,train,train_00614.png,images/train_00614.png,6,horse,test,7781,brightness,0.75
615,train,train_00615.png,images/train_00615.png,5,dog,train,1944,brightness,0.75
616,train,train_00616.png,images/train_00616.png,8,ship,test,2498,brightness,0.75
618,train,train_00618.png,images/train_00618.png,0,airplane,train,4872,brightness,0.75
620,train,train_00620.png,images/train_00620.png,2,car,test,5764,brightness,0.75
622,train,train_00622.png,images/train_00622.png,1,bird,test,5783,brightness,0.75
623,train,train_00623.png,images/train_00623.png,3,cat,test,4207,brightness,0.75
625,train,train_00625.png,images/train_00625.png,7,monkey,test,3040,brightness,0.75
626,train,train_00626.png,images/train_00626.png,5,dog,test,3775,brightness,0.75
630,train,train_00630.png,images/train_00630.png,6,horse,train,360,brightness,0.75
633,train,train_00633.png,images/train_00633.png,5,dog,train,3993,brightness,0.75
634,train,train_00634.png,images/train_00634.png,8,ship,test,716,brightness,0.75
636,train,train_00636.png,images/train_00636.png,0,airplane,test,168,brightness,0.75
637,train,train_00637.png,images/train_00637.png,8,ship,test,4756,brightness,0.75
638,train,train_00638.png,images/train_00638.png,1,bird,test,2289,brightness,0.75
640,train,train_00640.png,images/train_00640.png,8,ship,test,2738,brightness,0.75
641,train,train_00641.png,images/train_00641.png,8,ship,train,666,brightness,0.75
642,train,train_00642.png,images/train_00642.png,4,deer,test,1696,brightness,0.75
644,train,train_00644.png,images/train_00644.png,7,monkey,test,1821,brightness,0.75
645,train,train_00645.png,images/train_00645.png,9,truck,test,1798,brightness,0.75
646,train,train_00646.png,images/train_00646.png,6,horse,test,4519,brightness,0.75
647,train,train_00647.png,images/train_00647.png,5,dog,test,6180,brightness,0.75
648,train,train_00648.png,images/train_00648.png,7,monkey,train,1393,brightness,0.75
649,train,train_00649.png,images/train_00649.png,6,horse,test,2107,brightness,0.75
650,train,train_00650.png,images/train_00650.png,2,car,test,3925,brightness,0.75
651,train,train_00651.png,images/train_00651.png,9,truck,test,1651,brightness,0.75
652,train,train_00652.png,images/train_00652.png,4,deer,test,4315,brightness,0.75
653,train,train_00653.png,images/train_00653.png,6,horse,test,6693,brightness,0.75
654,train,train_00654.png,images/train_00654.png,2,car,test,7026,brightness,0.75
655,train,train_00655.png,images/train_00655.png,9,truck,test,1500,brightness,0.75
657,train,train_00657.png,images/train_00657.png,8,ship,train,600,brightness,0.75
658,train,train_00658.png,images/train_00658.png,7,monkey,test,2022,brightness,0.75
660,train,train_00660.png,images/train_00660.png,7,monkey,test,5747,brightness,0.75
662,train,train_00662.png,images/train_00662.png,3,cat,test,7540,brightness,0.75
663,train,train_00663.png,images/train_00663.png,8,ship,train,2044,brightness,0.75
666,train,train_00666.png,images/train_00666.png,5,dog,test,7855,brightness,0.75
667,train,train_00667.png,images/train_00667.png,8,ship,train,2859,brightness,0.75
670,train,train_00670.png,images/train_00670.png,7,monkey,train,207,brightness,0.75
671,train,train_00671.png,images/train_00671.png,7,monkey,test,29,brightness,0.75
674,train,train_00674.png,images/train_00674.png,4,deer,test,941,brightness,0.75
676,train,train_00676.png,images/train_00676.png,6,horse,test,5986,brightness,0.75
678,train,train_00678.png,images/train_00678.png,9,truck,test,3019,brightness,0.75
680,train,train_00680.png,images/train_00680.png,3,cat,train,1084,brightness,0.75
682,train,train_00682.png,images/train_00682.png,1,bird,test,336,brightness,0.75
683,train,train_00683.png,images/train_00683.png,4,deer,train,2948,brightness,0.75
684,train,train_00684.png,images/train_00684.png,4,deer,test,2193,brightness,0.75
686,train,train_00686.png,images/train_00686.png,6,horse,test,4765,brightness,0.75
688,train,train_00688.png,images/train_00688.png,3,cat,test,2006,brightness,0.75
691,train,train_00691.png,images/train_00691.png,8,ship,train,1897,brightness,0.75
694,train,train_00694.png,images/train_00694.png,9,truck,train,1562,brightness,0.75
695,train,train_00695.png,images/train_00695.png,0,airplane,test,5772,brightness,0.75
697,train,train_00697.png,images/train_00697.png,2,car,test,639,brightness,0.75
698,train,train_00698.png,images/train_00698.png,5,dog,train,4049,brightness,0.75
699,train,train_00699.png,images/train_00699.png,8,ship,test,3796,brightness,0.75
701,train,train_00701.png,images/train_00701.png,5,dog,test,6462,brightness,0.75
703,train,train_00703.png,images/train_00703.png,6,horse,test,2218,brightness,0.75
705,train,train_00705.png,images/train_00705.png,7,monkey,train,1815,brightness,0.75
706,train,train_00706.png,images/train_00706.png,5,dog,train,900,brightness,0.75
708,train,train_00708.png,images/train_00708.png,8,ship,train,4864,brightness,0.75
709,train,train_00709.png,images/train_00709.png,7,monkey,train,440,brightness,0.75
710,train,train_00710.png,images/train_00710.png,4,deer,test,16,brightness,0.75
713,train,train_00713.png,images/train_00713.png,2,car,train,4103,brightness,0.75
715,train,train_00715.png,images/train_00715.png,5,dog,train,1568,brightness,0.75
716,train,train_00716.png,images/train_00716.png,7,monkey,test,5527,brightness,0.75
718,train,train_00718.png,images/train_00718.png,0,airplane,train,4395,brightness,0.75
721,train,train_00721.png,images/train_00721.png,2,car,train,3450,brightness,0.75
724,train,train_00724.png,images/train_00724.png,2,car,test,6584,brightness,0.75
725,train,train_00725.png,images/train_00725.png,4,deer,train,2075,brightness,0.75
726,train,train_00726.png,images/train_00726.png,5,dog,test,5774,brightness,0.75
727,train,train_00727.png,images/train_00727.png,4,deer,test,5375,brightness,0.75
728,train,train_00728.png,images/train_00728.png,5,dog,test,1769,brightness,0.75
730,train,train_00730.png,images/train_00730.png,9,truck,train,2209,brightness,0.75
732,train,train_00732.png,images/train_00732.png,0,airplane,test,3323,brightness,0.75
733,train,train_00733.png,images/train_00733.png,0,airplane,test,277,brightness,0.75
736,train,train_00736.png,images/train_00736.png,5,dog,test,7068,brightness,0.75
737,train,train_00737.png,images/train_00737.png,5,dog,test,1095,brightness,0.75
739,train,train_00739.png,images/train_00739.png,6,horse,test,4810,brightness,0.75
740,train,train_00740.png,images/train_00740.png,7,monkey,train,2649,brightness,0.75
741,train,train_00741.png,images/train_00741.png,3,cat,test,5972,brightness,0.75
743,train,train_00743.png,images/train_00743.png,7,monkey,train,454,brightness,0.75
744,train,train_00744.png,images/train_00744.png,8,ship,test,3107,brightness,0.75
747,train,train_00747.png,images/train_00747.png,2,car,test,6244,brightness,0.75
749,train,train_00749.png,images/train_00749.png,1,bird,train,4680,brightness,0.75
750,train,train_00750.png,images/train_00750.png,5,dog,test,5833,brightness,0.75
751,train,train_00751.png,images/train_00751.png,0,airplane,train,1731,brightness,0.75
753,train,train_00753.png,images/train_00753.png,6,horse,train,3562,brightness,0.75
755,train,train_00755.png,images/train_00755.png,2,car,test,2380,brightness,0.75
760,train,train_00760.png,images/train_00760.png,7,monkey,test,1938,brightness,0.75
761,train,train_00761.png,images/train_00761.png,9,truck,test,4612,brightness,0.75
762,train,train_00762.png,images/train_00762.png,0,airplane,train,3395,brightness,0.75
764,train,train_00764.png,images/train_00764.png,1,bird,train,4536,brightness,0.75
765,train,train_00765.png,images/train_00765.png,0,airplane,train,246,brightness,0.75
769,train,train_00769.png,images/train_00769.png,9,truck,test,727,brightness,0.75
770,train,train_00770.png,images/train_00770.png,2,car,train,1228,brightness,0.75
772,train,train_00772.png,images/train_00772.png,6,horse,test,4613,brightness,0.75
773,train,train_00773.png,images/train_00773.png,6,horse,test,4691,brightness,0.75
775,train,train_00775.png,images/train_00775.png,1,bird,train,3452,brightness,0.75
776,train,train_00776.png,images/train_00776.png,7,monkey,train,2720,brightness,0.75
777,train,train_00777.png,images/train_00777.png,9,truck,train,1069,brightness,0.75
778,train,train_00778.png,images/train_00778.png,8,ship,test,5497,brightness,0.75
779,train,train_00779.png,images/train_00779.png,3,cat,test,1787,brightness,0.75
780,train,train_00780.png,images/train_00780.png,9,truck,test,4647,brightness,0.75
785,train,train_00785.png,images/train_00785.png,4,deer,train,1372,brightness,0.75
787,train,train_00787.png,images/train_00787.png,6,horse,test,4344,brightness,0.75
789,train,train_00789.png,images/train_00789.png,3,cat,test,4720,brightness,0.75
791,train,train_00791.png,images/train_00791.png,5,dog,test,2935,brightness,0.75
792,train,train_00792.png,images/train_00792.png,2,car,test,514,brightness,0.75
793,train,train_00793.png,images/train_00793.png,3,cat,train,4097,brightness,0.75
794,train,train_00794.png,images/train_00794.png,7,monkey,train,2661,brightness,0.75
795,train,train_00795.png,images/train_00795.png,6,horse,train,2570,brightness,0.75
796,train,train_00796.png,images/train_00796.png,4,deer,test,3614,brightness,0.75
797,train,train_00797.png,images/train_00797.png,5,dog,train,2941,brightness,0.75
800,train,train_00800.png,images/train_00800.png,5,dog,train,775,brightness,0.75
801,train,train_00801.png,images/train_00801.png,1,bird,train,2993,brightness,0.75
803,train,train_00803.png,images/train_00803.png,9,truck,test,4279,brightness,0.75
804,train,train_00804.png,images/train_00804.png,6,horse,train,94,brightness,0.75
806,train,train_00806.png,images/train_00806.png,5,dog,test,5617,brightness,0.75
807,train,train_00807.png,images/train_00807.png,2,car,train,4839,brightness,0.75
808,train,train_00808.png,images/train_00808.png,2,car,test,7045,brightness,0.75
812,train,train_00812.png,images/train_00812.png,8,ship,train,813,brightness,0.75
813,train,train_00813.png,images/train_00813.png,0,airplane,test,3557,brightness,0.75
814,train,train_00814.png,images/train_00814.png,3,cat,train,638,brightness,0.75
815,train,train_00815.png,images/train_00815.png,5,dog,test,6011,brightness,0.75
817,train,train_00817.png,images/train_00817.png,6,horse,train,308,brightness,0.75
818,train,train_00818.png,images/train_00818.png,7,monkey,test,4773,brightness,0.75
819,train,train_00819.png,images/train_00819.png,9,truck,train,727,brightness,0.75
821,train,train_00821.png,images/train_00821.png,5,dog,test,2823,brightness,0.75
823,train,train_00823.png,images/train_00823.png,6,horse,train,3364,brightness,0.75
825,train,train_00825.png,images/train_00825.png,4,deer,test,4401,brightness,0.75
827,train,train_00827.png,images/train_00827.png,2,car,train,4427,brightness,0.75
828,train,train_00828.png,images/train_00828.png,3,cat,test,5532,brightness,0.75
829,train,train_00829.png,images/train_00829.png,3,cat,test,4086,brightness,0.75
830,train,train_00830.png,images/train_00830.png,2,car,train,60,brightness,0.75
831,train,train_00831.png,images/train_00831.png,0,airplane,test,6902,brightness,0.75
832,train,train_00832.png,images/train_00832.png,9,truck,test,6622,brightness,0.75
833,train,train_00833.png,images/train_00833.png,1,bird,test,1871,brightness,0.75
834,train,train_00834.png,images/train_00834.png,2,car,test,7404,brightness,0.75
835,train,train_00835.png,images/train_00835.png,0,airplane,train,4278,brightness,0.75
838,train,train_00838.png,images/train_00838.png,3,cat,test,7034,brightness,0.75
841,train,train_00841.png,images/train_00841.png,4,deer,train,4201,brightness,0.75
842,train,train_00842.png,images/train_00842.png,7,monkey,test,583,brightness,0.75
843,train,train_00843.png,images/train_00843.png,9,truck,train,3507,brightness,0.75
844,train,train_00844.png,images/train_00844.png,9,truck,test,2374,brightness,0.75
845,train,train_00845.png,images/train_00845.png,7,monkey,train,1413,brightness,0.75
846,train,train_00846.png,images/train_00846.png,4,deer,test,1914,brightness,0.75
847,train,train_00847.png,images/train_00847.png,1,bird,train,4923,brightness,0.75
848,train,train_00848.png,images/train_00848.png,3,cat,train,4261,brightness,0.75
