index,split,image_filename,relative_path,label,class_name,source_split,source_index,source_filename,noise_type,feature_noise_type,feature_noise_value,label_noise_type,label_noise_value,original_label,original_class_name,label_noise_applied
331,train,train_00331.jpg,images/train_00331.jpg,74,thorn apple,test,3979,image_02142.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,74,thorn apple,0
333,train,train_00333.jpg,images/train_00333.jpg,58,orange dahlia,test,2956,image_05050.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,58,orange dahlia,0
334,train,train_00334.jpg,images/train_00334.jpg,24,grape hyacinth,train,249,image_06576.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,24,grape hyacinth,0
335,train,train_00335.jpg,images/train_00335.jpg,41,daffodil,val,415,image_05694.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,41,daffodil,0
336,train,train_00336.jpg,images/train_00336.jpg,64,californian poppy,test,2748,image_02807.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,55,bishop of llandaff,1
339,train,train_00339.jpg,images/train_00339.jpg,73,rose,test,3844,image_01235.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,73,rose,0
340,train,train_00340.jpg,images/train_00340.jpg,87,cyclamen,test,5149,image_00508.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,87,cyclamen,0
342,train,train_00342.jpg,images/train_00342.jpg,46,marigold,test,2054,image_04979.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,46,marigold,0
350,train,train_00350.jpg,images/train_00350.jpg,48,oxeye daisy,val,487,image_06209.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,48,oxeye daisy,0
352,train,train_00352.jpg,images/train_00352.jpg,42,sword lily,test,1677,image_02339.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
354,train,train_00354.jpg,images/train_00354.jpg,42,sword lily,test,1688,image_02352.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
355,train,train_00355.jpg,images/train_00355.jpg,24,grape hyacinth,test,913,image_06586.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,24,grape hyacinth,0
358,train,train_00358.jpg,images/train_00358.jpg,73,rose,test,3778,image_01161.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,73,rose,0
359,train,train_00359.jpg,images/train_00359.jpg,79,anthurium,val,791,image_02060.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,79,anthurium,0
360,train,train_00360.jpg,images/train_00360.jpg,80,frangipani,test,4594,image_00823.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
361,train,train_00361.jpg,images/train_00361.jpg,12,king protea,train,128,image_05762.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,12,king protea,0
363,train,train_00363.jpg,images/train_00363.jpg,46,marigold,test,2045,image_04963.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,46,marigold,0
364,train,train_00364.jpg,images/train_00364.jpg,45,wallflower,test,2025,image_01130.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
365,train,train_00365.jpg,images/train_00365.jpg,88,watercress,test,5296,image_00676.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
366,train,train_00366.jpg,images/train_00366.jpg,32,love in the mist,test,1205,image_06464.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,32,love in the mist,0
367,train,train_00367.jpg,images/train_00367.jpg,50,petunia,val,813,image_01657.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,1
368,train,train_00368.jpg,images/train_00368.jpg,92,ball moss,test,5558,image_06014.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,92,ball moss,0
371,train,train_00371.jpg,images/train_00371.jpg,64,californian poppy,test,3245,image_03236.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,64,californian poppy,0
372,train,train_00372.jpg,images/train_00372.jpg,66,spring crocus,val,663,image_07083.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,66,spring crocus,0
373,train,train_00373.jpg,images/train_00373.jpg,40,barbeton daisy,test,1517,image_02196.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,40,barbeton daisy,0
376,train,train_00376.jpg,images/train_00376.jpg,54,pelargonium,test,2656,image_04702.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,54,pelargonium,0
377,train,train_00377.jpg,images/train_00377.jpg,80,frangipani,test,4693,image_00938.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
379,train,train_00379.jpg,images/train_00379.jpg,42,sword lily,test,1712,image_02383.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
380,train,train_00380.jpg,images/train_00380.jpg,50,petunia,train,504,image_01385.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,0
381,train,train_00381.jpg,images/train_00381.jpg,45,wallflower,test,1903,image_00995.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
387,train,train_00387.jpg,images/train_00387.jpg,45,wallflower,test,1885,image_00975.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
388,train,train_00388.jpg,images/train_00388.jpg,76,passion flower,test,4265,image_00181.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
390,train,train_00390.jpg,images/train_00390.jpg,48,oxeye daisy,val,482,image_06204.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,48,oxeye daisy,0
395,train,train_00395.jpg,images/train_00395.jpg,87,cyclamen,test,5083,image_05505.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,86,magnolia,1
397,train,train_00397.jpg,images/train_00397.jpg,43,poinsettia,train,326,image_06459.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,32,love in the mist,1
399,train,train_00399.jpg,images/train_00399.jpg,45,wallflower,test,1886,image_00976.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
401,train,train_00401.jpg,images/train_00401.jpg,93,foxglove,test,5601,image_07327.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,0
402,train,train_00402.jpg,images/train_00402.jpg,76,passion flower,test,4106,image_00006.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
406,train,train_00406.jpg,images/train_00406.jpg,76,passion flower,test,4232,image_00146.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
407,train,train_00407.jpg,images/train_00407.jpg,19,giant white arum lily,test,725,image_06171.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,18,balloon flower,1
408,train,train_00408.jpg,images/train_00408.jpg,73,rose,test,3794,image_01179.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,73,rose,0
409,train,train_00409.jpg,images/train_00409.jpg,45,wallflower,test,1987,image_01086.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
412,train,train_00412.jpg,images/train_00412.jpg,20,fire lily,test,582,image_06774.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,20,fire lily,0
413,train,train_00413.jpg,images/train_00413.jpg,47,buttercup,train,475,image_04660.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,47,buttercup,0
415,train,train_00415.jpg,images/train_00415.jpg,52,primula,test,2547,image_03650.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,52,primula,0
419,train,train_00419.jpg,images/train_00419.jpg,16,purple coneflower,test,618,image_03877.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,16,purple coneflower,0
420,train,train_00420.jpg,images/train_00420.jpg,76,passion flower,test,4250,image_00164.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
422,train,train_00422.jpg,images/train_00422.jpg,93,foxglove,test,5596,image_07320.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,0
423,train,train_00423.jpg,images/train_00423.jpg,43,poinsettia,val,432,image_01580.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,43,poinsettia,0
424,train,train_00424.jpg,images/train_00424.jpg,29,sweet william,test,1074,image_03461.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,29,sweet william,0
425,train,train_00425.jpg,images/train_00425.jpg,45,wallflower,train,457,image_01052.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
426,train,train_00426.jpg,images/train_00426.jpg,47,buttercup,test,2131,image_04691.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,47,buttercup,0
429,train,train_00429.jpg,images/train_00429.jpg,16,purple coneflower,test,537,image_06383.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,14,yellow iris,1
433,train,train_00433.jpg,images/train_00433.jpg,96,mallow,test,5932,image_07728.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,96,mallow,0
434,train,train_00434.jpg,images/train_00434.jpg,57,geranium,test,2915,image_02732.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,57,geranium,0
435,train,train_00435.jpg,images/train_00435.jpg,18,balloon flower,test,732,image_06184.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,18,balloon flower,0
436,train,train_00436.jpg,images/train_00436.jpg,44,bolero deep blue,test,1851,image_07150.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,44,bolero deep blue,0
438,train,train_00438.jpg,images/train_00438.jpg,96,mallow,test,3326,image_07049.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,66,spring crocus,1
440,train,train_00440.jpg,images/train_00440.jpg,45,wallflower,test,1984,image_01083.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
441,train,train_00441.jpg,images/train_00441.jpg,88,watercress,val,887,image_00628.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
442,train,train_00442.jpg,images/train_00442.jpg,36,cape flower,test,1401,image_07292.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,36,cape flower,0
443,train,train_00443.jpg,images/train_00443.jpg,80,frangipani,test,4653,image_00892.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
445,train,train_00445.jpg,images/train_00445.jpg,20,fire lily,val,164,image_06792.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,20,fire lily,0
448,train,train_00448.jpg,images/train_00448.jpg,17,peruvian lily,test,679,image_04286.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,17,peruvian lily,0
449,train,train_00449.jpg,images/train_00449.jpg,41,daffodil,test,1623,image_05693.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,41,daffodil,0
450,train,train_00450.jpg,images/train_00450.jpg,59,pink-yellow dahlia?,val,598,image_02966.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,59,pink-yellow dahlia?,0
451,train,train_00451.jpg,images/train_00451.jpg,26,prince of wales feathers,val,261,image_06873.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,26,prince of wales feathers,0
452,train,train_00452.jpg,images/train_00452.jpg,81,clematis,test,4766,image_01664.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,81,clematis,0
453,train,train_00453.jpg,images/train_00453.jpg,75,morning glory,test,4092,image_02542.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,75,morning glory,0
456,train,train_00456.jpg,images/train_00456.jpg,96,mallow,test,5903,image_07685.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,96,mallow,0
458,train,train_00458.jpg,images/train_00458.jpg,53,sunflower,test,2643,image_05450.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,53,sunflower,0
459,train,train_00459.jpg,images/train_00459.jpg,50,petunia,val,141,image_06376.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,14,yellow iris,1
465,train,train_00465.jpg,images/train_00465.jpg,96,mallow,test,5914,image_07702.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,96,mallow,0
466,train,train_00466.jpg,images/train_00466.jpg,58,orange dahlia,val,586,image_05065.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,58,orange dahlia,0
468,train,train_00468.jpg,images/train_00468.jpg,43,poinsettia,test,1826,image_01567.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,43,poinsettia,0
471,train,train_00471.jpg,images/train_00471.jpg,0,pink primrose,test,16,image_06764.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,0,pink primrose,0
472,train,train_00472.jpg,images/train_00472.jpg,45,wallflower,test,1869,image_00956.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
474,train,train_00474.jpg,images/train_00474.jpg,42,sword lily,test,1657,image_02316.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
475,train,train_00475.jpg,images/train_00475.jpg,78,toad lily,train,784,image_06699.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,78,toad lily,0
477,train,train_00477.jpg,images/train_00477.jpg,42,sword lily,test,1693,image_02360.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,42,sword lily,0
478,train,train_00478.jpg,images/train_00478.jpg,40,barbeton daisy,test,1562,image_02253.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,40,barbeton daisy,0
480,train,train_00480.jpg,images/train_00480.jpg,59,pink-yellow dahlia?,test,2236,image_01392.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,50,petunia,1
481,train,train_00481.jpg,images/train_00481.jpg,95,camellia,test,1809,image_01543.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,43,poinsettia,1
482,train,train_00482.jpg,images/train_00482.jpg,46,marigold,test,2066,image_04996.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,46,marigold,0
483,train,train_00483.jpg,images/train_00483.jpg,22,fritillary,test,844,image_03408.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,22,fritillary,0
484,train,train_00484.jpg,images/train_00484.jpg,88,watercress,test,5367,image_00755.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,88,watercress,0
486,train,train_00486.jpg,images/train_00486.jpg,23,red ginger,test,5089,image_05518.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,86,magnolia,1
488,train,train_00488.jpg,images/train_00488.jpg,25,corn poppy,val,253,image_06506.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,25,corn poppy,0
493,train,train_00493.jpg,images/train_00493.jpg,95,camellia,test,5898,image_07680.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,95,camellia,0
494,train,train_00494.jpg,images/train_00494.jpg,76,passion flower,test,4246,image_00160.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
495,train,train_00495.jpg,images/train_00495.jpg,53,sunflower,val,534,image_05404.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,53,sunflower,0
496,train,train_00496.jpg,images/train_00496.jpg,13,spear thistle,train,626,image_05897.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,62,black-eyed susan,1
497,train,train_00497.jpg,images/train_00497.jpg,76,passion flower,test,4226,image_00139.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,76,passion flower,0
499,train,train_00499.jpg,images/train_00499.jpg,57,geranium,train,578,image_02716.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,57,geranium,0
501,train,train_00501.jpg,images/train_00501.jpg,54,pelargonium,val,543,image_04698.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,54,pelargonium,0
502,train,train_00502.jpg,images/train_00502.jpg,46,marigold,test,2063,image_04992.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,46,marigold,0
503,train,train_00503.jpg,images/train_00503.jpg,48,oxeye daisy,test,2162,image_06246.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,48,oxeye daisy,0
505,train,train_00505.jpg,images/train_00505.jpg,31,garden phlox,test,1180,image_05606.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,31,garden phlox,0
506,train,train_00506.jpg,images/train_00506.jpg,23,red ginger,train,239,image_06831.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,23,red ginger,0
507,train,train_00507.jpg,images/train_00507.jpg,73,rose,test,3812,image_01199.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,73,rose,0
508,train,train_00508.jpg,images/train_00508.jpg,33,mexican aster,val,330,image_06934.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,33,mexican aster,0
509,train,train_00509.jpg,images/train_00509.jpg,18,balloon flower,val,199,image_06191.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,18,balloon flower,0
513,train,train_00513.jpg,images/train_00513.jpg,45,wallflower,test,2016,image_01119.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,45,wallflower,0
515,train,train_00515.jpg,images/train_00515.jpg,31,garden phlox,test,1183,image_05611.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,31,garden phlox,0
519,train,train_00519.jpg,images/train_00519.jpg,60,cautleya spicata,test,3072,image_06258.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,60,cautleya spicata,0
524,train,train_00524.jpg,images/train_00524.jpg,13,spear thistle,test,508,image_06090.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,13,spear thistle,0
525,train,train_00525.jpg,images/train_00525.jpg,61,japanese anemone,test,902,image_06847.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,23,red ginger,1
528,train,train_00528.jpg,images/train_00528.jpg,1,hard-leaved pocket orchid,test,2968,image_05067.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,58,orange dahlia,1
530,train,train_00530.jpg,images/train_00530.jpg,2,canterbury bells,val,21,image_06638.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,2,canterbury bells,0
533,train,train_00533.jpg,images/train_00533.jpg,55,bishop of llandaff,val,555,image_02846.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,55,bishop of llandaff,0
534,train,train_00534.jpg,images/train_00534.jpg,99,blanket flower,test,6082,image_07940.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,99,blanket flower,0
535,train,train_00535.jpg,images/train_00535.jpg,18,balloon flower,test,720,image_06163.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,18,balloon flower,0
537,train,train_00537.jpg,images/train_00537.jpg,101,blackberry lily,val,1017,image_08028.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,101,blackberry lily,0
539,train,train_00539.jpg,images/train_00539.jpg,0,pink primrose,val,1,image_06767.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,0,pink primrose,0
540,train,train_00540.jpg,images/train_00540.jpg,76,passion flower,test,4620,image_00854.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,1
544,train,train_00544.jpg,images/train_00544.jpg,31,garden phlox,test,1188,image_05618.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,31,garden phlox,0
545,train,train_00545.jpg,images/train_00545.jpg,33,mexican aster,train,331,image_06947.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,33,mexican aster,0
546,train,train_00546.jpg,images/train_00546.jpg,7,bird of paradise,test,210,image_03288.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,7,bird of paradise,0
549,train,train_00549.jpg,images/train_00549.jpg,67,bearded iris,test,3376,image_05952.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,67,bearded iris,0
550,train,train_00550.jpg,images/train_00550.jpg,59,pink-yellow dahlia?,test,3048,image_03003.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,59,pink-yellow dahlia?,0
552,train,train_00552.jpg,images/train_00552.jpg,72,water lily,test,1449,image_07020.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,38,siam tulip,1
553,train,train_00553.jpg,images/train_00553.jpg,98,bromelia,val,749,image_02160.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,74,thorn apple,1
554,train,train_00554.jpg,images/train_00554.jpg,2,canterbury bells,train,24,image_06626.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,2,canterbury bells,0
555,train,train_00555.jpg,images/train_00555.jpg,93,foxglove,test,5600,image_07324.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,93,foxglove,0
558,train,train_00558.jpg,images/train_00558.jpg,43,poinsettia,test,1799,image_01529.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,43,poinsettia,0
559,train,train_00559.jpg,images/train_00559.jpg,83,columbine,test,4924,image_02582.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,83,columbine,0
560,train,train_00560.jpg,images/train_00560.jpg,77,lotus,test,4396,image_01899.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,77,lotus,0
563,train,train_00563.jpg,images/train_00563.jpg,80,frangipani,train,809,image_00945.jpg,hybrid_noise,gaussian,30.0,label_shuffle,0.2,80,frangipani,0
