index,split,image_filename,relative_path,label,class_name,source_split,source_index,noise_type,feature_noise_type,feature_noise_value,label_noise_type,label_noise_value,original_label,original_class_name,label_noise_applied
336,train,train_00336.png,images/train_00336.png,5,dog,train,535,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
337,train,train_00337.png,images/train_00337.png,5,dog,test,1295,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
338,train,train_00338.png,images/train_00338.png,5,dog,test,1311,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,1
340,train,train_00340.png,images/train_00340.png,1,bird,test,6770,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
341,train,train_00341.png,images/train_00341.png,7,monkey,train,2386,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
343,train,train_00343.png,images/train_00343.png,1,bird,train,2826,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
344,train,train_00344.png,images/train_00344.png,4,deer,train,4078,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
345,train,train_00345.png,images/train_00345.png,2,car,train,1046,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
346,train,train_00346.png,images/train_00346.png,1,bird,test,6453,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
348,train,train_00348.png,images/train_00348.png,2,car,test,6297,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
349,train,train_00349.png,images/train_00349.png,4,deer,train,394,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
350,train,train_00350.png,images/train_00350.png,5,dog,test,7955,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
351,train,train_00351.png,images/train_00351.png,3,cat,test,2790,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
352,train,train_00352.png,images/train_00352.png,7,monkey,train,3844,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
353,train,train_00353.png,images/train_00353.png,6,horse,test,5208,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
354,train,train_00354.png,images/train_00354.png,8,ship,test,1346,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
355,train,train_00355.png,images/train_00355.png,3,cat,train,4900,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
357,train,train_00357.png,images/train_00357.png,3,cat,test,5127,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
358,train,train_00358.png,images/train_00358.png,7,monkey,test,4149,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
361,train,train_00361.png,images/train_00361.png,2,car,test,6864,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
362,train,train_00362.png,images/train_00362.png,8,ship,test,3533,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
363,train,train_00363.png,images/train_00363.png,6,horse,train,1743,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
364,train,train_00364.png,images/train_00364.png,9,truck,train,2586,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,1
365,train,train_00365.png,images/train_00365.png,0,airplane,test,1672,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
366,train,train_00366.png,images/train_00366.png,1,bird,test,2618,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
369,train,train_00369.png,images/train_00369.png,4,deer,test,3242,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,1
370,train,train_00370.png,images/train_00370.png,6,horse,test,1169,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
372,train,train_00372.png,images/train_00372.png,9,truck,test,6330,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
375,train,train_00375.png,images/train_00375.png,9,truck,test,999,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
377,train,train_00377.png,images/train_00377.png,4,deer,test,5227,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
380,train,train_00380.png,images/train_00380.png,3,cat,train,783,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
381,train,train_00381.png,images/train_00381.png,8,ship,train,3218,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
382,train,train_00382.png,images/train_00382.png,9,truck,test,1655,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
385,train,train_00385.png,images/train_00385.png,3,cat,train,1427,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
387,train,train_00387.png,images/train_00387.png,8,ship,test,6226,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
389,train,train_00389.png,images/train_00389.png,7,monkey,test,612,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
394,train,train_00394.png,images/train_00394.png,0,airplane,test,5292,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
395,train,train_00395.png,images/train_00395.png,3,cat,test,6094,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
396,train,train_00396.png,images/train_00396.png,8,ship,test,1486,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
397,train,train_00397.png,images/train_00397.png,3,cat,test,3166,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
398,train,train_00398.png,images/train_00398.png,8,ship,train,857,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
399,train,train_00399.png,images/train_00399.png,0,airplane,train,1279,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
400,train,train_00400.png,images/train_00400.png,8,ship,test,5766,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
401,train,train_00401.png,images/train_00401.png,4,deer,train,1138,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
402,train,train_00402.png,images/train_00402.png,8,ship,test,237,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
403,train,train_00403.png,images/train_00403.png,0,airplane,train,4255,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
404,train,train_00404.png,images/train_00404.png,5,dog,train,4368,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
405,train,train_00405.png,images/train_00405.png,3,cat,test,7683,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
406,train,train_00406.png,images/train_00406.png,3,cat,test,5160,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
407,train,train_00407.png,images/train_00407.png,5,dog,train,1055,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
409,train,train_00409.png,images/train_00409.png,4,deer,train,2403,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
412,train,train_00412.png,images/train_00412.png,1,bird,test,1571,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
414,train,train_00414.png,images/train_00414.png,5,dog,train,867,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
416,train,train_00416.png,images/train_00416.png,0,airplane,train,3971,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
417,train,train_00417.png,images/train_00417.png,8,ship,test,3424,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
418,train,train_00418.png,images/train_00418.png,8,ship,test,3150,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
420,train,train_00420.png,images/train_00420.png,7,monkey,train,1543,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
422,train,train_00422.png,images/train_00422.png,0,airplane,train,3705,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
426,train,train_00426.png,images/train_00426.png,5,dog,test,4340,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
427,train,train_00427.png,images/train_00427.png,8,ship,test,1893,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,1
429,train,train_00429.png,images/train_00429.png,5,dog,test,1900,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
431,train,train_00431.png,images/train_00431.png,3,cat,train,2172,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
432,train,train_00432.png,images/train_00432.png,1,bird,train,3531,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
433,train,train_00433.png,images/train_00433.png,5,dog,test,7606,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
434,train,train_00434.png,images/train_00434.png,4,deer,test,7574,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
435,train,train_00435.png,images/train_00435.png,3,cat,test,5164,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
436,train,train_00436.png,images/train_00436.png,9,truck,test,5363,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
437,train,train_00437.png,images/train_00437.png,3,cat,test,385,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
440,train,train_00440.png,images/train_00440.png,0,airplane,train,4354,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,1
444,train,train_00444.png,images/train_00444.png,7,monkey,test,4087,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
445,train,train_00445.png,images/train_00445.png,7,monkey,test,6265,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
447,train,train_00447.png,images/train_00447.png,4,deer,test,1013,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
451,train,train_00451.png,images/train_00451.png,1,bird,train,4938,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
452,train,train_00452.png,images/train_00452.png,3,cat,test,6575,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
453,train,train_00453.png,images/train_00453.png,5,dog,test,2481,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,1
456,train,train_00456.png,images/train_00456.png,0,airplane,test,4493,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
461,train,train_00461.png,images/train_00461.png,5,dog,train,125,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
462,train,train_00462.png,images/train_00462.png,1,bird,train,153,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
463,train,train_00463.png,images/train_00463.png,4,deer,test,4118,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
464,train,train_00464.png,images/train_00464.png,2,car,test,6823,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
467,train,train_00467.png,images/train_00467.png,7,monkey,test,2390,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
470,train,train_00470.png,images/train_00470.png,8,ship,test,2108,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
471,train,train_00471.png,images/train_00471.png,3,cat,test,3350,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
473,train,train_00473.png,images/train_00473.png,6,horse,train,1204,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
475,train,train_00475.png,images/train_00475.png,1,bird,train,4194,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
476,train,train_00476.png,images/train_00476.png,9,truck,train,2134,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
478,train,train_00478.png,images/train_00478.png,6,horse,test,6666,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
481,train,train_00481.png,images/train_00481.png,4,deer,train,3021,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
486,train,train_00486.png,images/train_00486.png,1,bird,test,1583,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
487,train,train_00487.png,images/train_00487.png,5,dog,train,2274,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
488,train,train_00488.png,images/train_00488.png,2,car,train,2917,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
489,train,train_00489.png,images/train_00489.png,7,monkey,test,7660,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
491,train,train_00491.png,images/train_00491.png,3,cat,test,2504,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
494,train,train_00494.png,images/train_00494.png,0,airplane,train,4322,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
497,train,train_00497.png,images/train_00497.png,4,deer,train,1997,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
498,train,train_00498.png,images/train_00498.png,0,airplane,train,3618,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
499,train,train_00499.png,images/train_00499.png,7,monkey,train,3050,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
500,train,train_00500.png,images/train_00500.png,5,dog,train,305,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
501,train,train_00501.png,images/train_00501.png,0,airplane,test,5686,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
502,train,train_00502.png,images/train_00502.png,8,ship,test,3558,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
503,train,train_00503.png,images/train_00503.png,8,ship,test,1765,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
504,train,train_00504.png,images/train_00504.png,2,car,train,4380,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
505,train,train_00505.png,images/train_00505.png,7,monkey,train,1224,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
507,train,train_00507.png,images/train_00507.png,9,truck,test,1167,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
508,train,train_00508.png,images/train_00508.png,4,deer,train,1230,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
509,train,train_00509.png,images/train_00509.png,2,car,train,1632,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
510,train,train_00510.png,images/train_00510.png,5,dog,train,298,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
511,train,train_00511.png,images/train_00511.png,6,horse,test,6950,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
512,train,train_00512.png,images/train_00512.png,6,horse,test,312,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,1
513,train,train_00513.png,images/train_00513.png,5,dog,test,6376,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
514,train,train_00514.png,images/train_00514.png,4,deer,train,2660,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
515,train,train_00515.png,images/train_00515.png,3,cat,test,7159,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
516,train,train_00516.png,images/train_00516.png,4,deer,test,5273,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
517,train,train_00517.png,images/train_00517.png,5,dog,train,2241,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
520,train,train_00520.png,images/train_00520.png,9,truck,train,3351,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
523,train,train_00523.png,images/train_00523.png,0,airplane,train,4118,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
524,train,train_00524.png,images/train_00524.png,2,car,test,7646,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
525,train,train_00525.png,images/train_00525.png,6,horse,test,461,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
526,train,train_00526.png,images/train_00526.png,9,truck,test,2469,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
527,train,train_00527.png,images/train_00527.png,9,truck,test,7487,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
528,train,train_00528.png,images/train_00528.png,0,airplane,test,7634,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,0
529,train,train_00529.png,images/train_00529.png,0,airplane,train,4811,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
531,train,train_00531.png,images/train_00531.png,8,ship,test,55,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
534,train,train_00534.png,images/train_00534.png,8,ship,train,4418,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
535,train,train_00535.png,images/train_00535.png,3,cat,test,2228,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
537,train,train_00537.png,images/train_00537.png,6,horse,train,2132,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
540,train,train_00540.png,images/train_00540.png,9,truck,train,1017,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,1
541,train,train_00541.png,images/train_00541.png,4,deer,train,4431,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
542,train,train_00542.png,images/train_00542.png,8,ship,train,2298,hybrid_noise,blur,3.0,label_shuffle,0.2,8,ship,0
543,train,train_00543.png,images/train_00543.png,0,airplane,test,3376,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
544,train,train_00544.png,images/train_00544.png,2,car,train,1639,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
545,train,train_00545.png,images/train_00545.png,1,bird,test,7887,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
547,train,train_00547.png,images/train_00547.png,9,truck,test,2411,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
548,train,train_00548.png,images/train_00548.png,4,deer,test,3292,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
551,train,train_00551.png,images/train_00551.png,2,car,train,3674,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
552,train,train_00552.png,images/train_00552.png,7,monkey,test,6840,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
553,train,train_00553.png,images/train_00553.png,5,dog,train,1653,hybrid_noise,blur,3.0,label_shuffle,0.2,0,airplane,1
556,train,train_00556.png,images/train_00556.png,9,truck,train,2769,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
557,train,train_00557.png,images/train_00557.png,6,horse,test,5737,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
558,train,train_00558.png,images/train_00558.png,7,monkey,test,7134,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
561,train,train_00561.png,images/train_00561.png,9,truck,test,7321,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
563,train,train_00563.png,images/train_00563.png,9,truck,test,3094,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
565,train,train_00565.png,images/train_00565.png,3,cat,test,7479,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
567,train,train_00567.png,images/train_00567.png,1,bird,train,1018,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
568,train,train_00568.png,images/train_00568.png,1,bird,train,4570,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,0
569,train,train_00569.png,images/train_00569.png,4,deer,test,4063,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
570,train,train_00570.png,images/train_00570.png,6,horse,test,1863,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
572,train,train_00572.png,images/train_00572.png,9,truck,test,1453,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,1
573,train,train_00573.png,images/train_00573.png,7,monkey,train,3540,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
574,train,train_00574.png,images/train_00574.png,4,deer,test,4283,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
575,train,train_00575.png,images/train_00575.png,2,car,train,3180,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
576,train,train_00576.png,images/train_00576.png,5,dog,test,3852,hybrid_noise,blur,3.0,label_shuffle,0.2,5,dog,0
577,train,train_00577.png,images/train_00577.png,9,truck,test,5326,hybrid_noise,blur,3.0,label_shuffle,0.2,9,truck,0
578,train,train_00578.png,images/train_00578.png,2,car,test,626,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,1
581,train,train_00581.png,images/train_00581.png,5,dog,test,1418,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,1
582,train,train_00582.png,images/train_00582.png,3,cat,test,5853,hybrid_noise,blur,3.0,label_shuffle,0.2,3,cat,0
587,train,train_00587.png,images/train_00587.png,2,car,test,6856,hybrid_noise,blur,3.0,label_shuffle,0.2,2,car,0
588,train,train_00588.png,images/train_00588.png,6,horse,train,3787,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,0
589,train,train_00589.png,images/train_00589.png,7,monkey,train,4189,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
590,train,train_00590.png,images/train_00590.png,4,deer,train,2627,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
593,train,train_00593.png,images/train_00593.png,7,monkey,train,1860,hybrid_noise,blur,3.0,label_shuffle,0.2,7,monkey,0
594,train,train_00594.png,images/train_00594.png,7,monkey,test,1359,hybrid_noise,blur,3.0,label_shuffle,0.2,6,horse,1
595,train,train_00595.png,images/train_00595.png,4,deer,test,2576,hybrid_noise,blur,3.0,label_shuffle,0.2,4,deer,0
596,train,train_00596.png,images/train_00596.png,0,airplane,test,1856,hybrid_noise,blur,3.0,label_shuffle,0.2,1,bird,1
